date,location,cases_total,cases_active,cases_recovered,deaths
2020/04/25,Twin Brooks,26,3.0,23.0,0.0
2020/08/05,Twin Brooks,64,5.0,57.0,2.0
2020/05/07,Twin Brooks,26,2.0,24.0,0.0
2020/08/03,Twin Brooks,65,6.0,57.0,2.0
2020/05/03,Twin Brooks,26,2.0,24.0,0.0
2020/06/24,Twin Brooks,40,6.0,33.0,1.0
2020/06/05,Twin Brooks,28,2.0,26.0,0.0
2020/05/24,Twin Brooks,26,2.0,24.0,0.0
2020/05/23,Twin Brooks,26,2.0,24.0,0.0
2020/04/11,Twin Brooks,26,11.0,15.0,0.0
2020/06/27,Twin Brooks,44,9.0,34.0,1.0
2020/07/06,Twin Brooks,46,5.0,40.0,1.0
2020/06/15,Twin Brooks,33,4.0,29.0,0.0
2020/06/29,Twin Brooks,44,7.0,36.0,1.0
2020/03/31,Twin Brooks,13,,,
2020/05/12,Twin Brooks,26,2.0,24.0,0.0
2020/04/24,Twin Brooks,26,3.0,23.0,0.0
2020/06/13,Twin Brooks,33,4.0,29.0,0.0
2020/04/18,Twin Brooks,26,6.0,20.0,0.0
2020/07/07,Twin Brooks,46,4.0,41.0,1.0
2020/06/01,Twin Brooks,28,2.0,26.0,0.0
2020/06/17,Twin Brooks,34,3.0,31.0,0.0
2020/05/29,Twin Brooks,26,2.0,24.0,0.0
2020/05/10,Twin Brooks,26,2.0,24.0,0.0
2020/06/21,Twin Brooks,37,6.0,31.0,0.0
2020/04/22,Twin Brooks,26,3.0,23.0,0.0
2020/04/14,Twin Brooks,26,10.0,16.0,0.0
2020/07/08,Twin Brooks,46,4.0,41.0,1.0
2020/05/28,Twin Brooks,26,2.0,24.0,0.0
2020/06/14,Twin Brooks,33,4.0,29.0,0.0
2020/05/30,Twin Brooks,28,4.0,24.0,0.0
2020/04/03,Twin Brooks,19,,,
2020/04/17,Twin Brooks,26,7.0,19.0,0.0
2020/08/10,Twin Brooks,68,6.0,60.0,2.0
2020/07/28,Twin Brooks,61,9.0,50.0,2.0
2020/06/28,Twin Brooks,44,8.0,35.0,1.0
2020/03/27,Twin Brooks,7,,,
2020/05/31,Twin Brooks,28,4.0,24.0,0.0
2020/07/19,Twin Brooks,55,10.0,44.0,1.0
2020/04/23,Twin Brooks,26,3.0,23.0,0.0
2020/07/20,Twin Brooks,55,11.0,43.0,1.0
2020/04/19,Twin Brooks,26,4.0,22.0,0.0
2020/07/05,Twin Brooks,46,6.0,39.0,1.0
2020/07/16,Twin Brooks,53,9.0,43.0,1.0
2020/08/06,Twin Brooks,64,3.0,59.0,2.0
2020/08/11,Twin Brooks,71,9.0,60.0,2.0
2020/04/09,Twin Brooks,26,16.0,10.0,0.0
2020/05/26,Twin Brooks,26,2.0,24.0,0.0
2020/05/18,Twin Brooks,26,2.0,24.0,0.0
2020/06/12,Twin Brooks,33,4.0,29.0,0.0
2020/03/22,Twin Brooks,6,,,
2020/05/15,Twin Brooks,26,2.0,24.0,0.0
2020/04/20,Twin Brooks,26,4.0,22.0,0.0
2020/05/11,Twin Brooks,26,2.0,24.0,0.0
2020/05/16,Twin Brooks,26,2.0,24.0,0.0
2020/06/16,Twin Brooks,33,4.0,29.0,0.0
2020/05/14,Twin Brooks,26,2.0,24.0,0.0
2020/07/30,Twin Brooks,63,10.0,51.0,2.0
2020/05/17,Twin Brooks,26,2.0,24.0,0.0
2020/05/27,Twin Brooks,26,2.0,24.0,0.0
2020/06/22,Twin Brooks,39,7.0,32.0,0.0
2020/05/19,Twin Brooks,26,2.0,24.0,0.0
2020/08/04,Twin Brooks,65,6.0,57.0,2.0
2021/01/22,Twin Brooks,1781,122.0,1638.0,21.0
2021/01/09,Twin Brooks,1668,168.0,1482.0,18.0
2020/10/06,Twin Brooks,206,47.0,158.0,1.0
2020/09/24,Twin Brooks,158,30.0,127.0,1.0
2021/03/05,Twin Brooks,1921,64.0,1831.0,26.0
2021/04/10,Twin Brooks,2177,143.0,2009.0,25.0
2021/02/06,Twin Brooks,1842,65.0,1752.0,25.0
2021/01/29,Twin Brooks,1821,91.0,1705.0,25.0
2021/02/01,Twin Brooks,1825,75.0,1725.0,25.0
2020/10/18,Twin Brooks,289,75.0,213.0,1.0
2021/03/25,Twin Brooks,2023,77.0,1921.0,25.0
2020/10/04,Twin Brooks,200,46.0,153.0,1.0
2021/02/08,Twin Brooks,1844,53.0,1766.0,25.0
2021/03/11,Twin Brooks,1945,66.0,1853.0,26.0
2020/11/11,Twin Brooks,497,126.0,369.0,2.0
2020/08/23,Twin Brooks,84,16.0,67.0,1.0
2020/12/01,Twin Brooks,899,292.0,603.0,4.0
2021/03/24,Twin Brooks,2014,71.0,1918.0,25.0
2021/05/05,Twin Brooks,2602,227.0,2349.0,26.0
2020/09/16,Twin Brooks,132,18.0,113.0,1.0
2021/01/15,Twin Brooks,1732,152.0,1561.0,19.0
2021/02/09,Twin Brooks,1845,45.0,1775.0,25.0
2020/10/15,Twin Brooks,267,67.0,199.0,1.0
2020/10/01,Twin Brooks,180,36.0,143.0,1.0
2021/02/15,Twin Brooks,1851,38.0,1787.0,26.0
2020/08/27,Twin Brooks,91,16.0,74.0,1.0
2021/03/28,Twin Brooks,2041,86.0,1930.0,25.0
2021/04/14,Twin Brooks,2240,169.0,2046.0,25.0
2020/09/02,Twin Brooks,106,22.0,83.0,1.0
2021/02/12,Twin Brooks,1852,44.0,1782.0,26.0
2020/10/20,Twin Brooks,296,70.0,225.0,1.0
2021/01/13,Twin Brooks,1714,147.0,1548.0,19.0
2020/11/02,Twin Brooks,403,103.0,299.0,1.0
2021/02/25,Twin Brooks,1878,36.0,1816.0,26.0
2021/01/21,Twin Brooks,1775,127.0,1627.0,21.0
2020/09/13,Twin Brooks,124,14.0,109.0,1.0
2021/04/22,Twin Brooks,2373,218.0,2130.0,25.0
2021/02/21,Twin Brooks,1866,33.0,1807.0,26.0
2021/05/04,Twin Brooks,2576,216.0,2334.0,26.0
2020/09/03,Twin Brooks,109,23.0,85.0,1.0
2020/09/27,Twin Brooks,166,31.0,134.0,1.0
2021/01/03,Twin Brooks,1609,185.0,1407.0,17.0
2021/05/16,Twin Brooks,2705,163.0,2515.0,27.0
2020/08/13,Twin Brooks,71,9.0,61.0,1.0
2021/05/27,Twin Brooks,2769,73.0,2669.0,27.0
2020/11/21,Twin Brooks,659,182.0,474.0,3.0
2021/01/05,Twin Brooks,1626,169.0,1440.0,17.0
2020/11/20,Twin Brooks,630,162.0,465.0,3.0
2021/01/04,Twin Brooks,1617,174.0,1426.0,17.0
2021/03/09,Twin Brooks,1940,68.0,1846.0,26.0
2021/05/28,Twin Brooks,2772,73.0,2672.0,27.0
2021/03/01,Twin Brooks,1896,48.0,1822.0,26.0
2020/11/18,Twin Brooks,589,147.0,440.0,2.0
2020/11/27,Twin Brooks,805,254.0,548.0,3.0
2021/04/26,Twin Brooks,2439,227.0,2187.0,25.0
2021/02/16,Twin Brooks,1855,37.0,1792.0,26.0
2021/01/25,Twin Brooks,1801,107.0,1669.0,25.0
2020/09/07,Twin Brooks,116,24.0,91.0,1.0
2021/01/17,Twin Brooks,1747,150.0,1576.0,21.0
2021/04/27,Twin Brooks,2457,228.0,2204.0,25.0
2021/05/13,Twin Brooks,2689,184.0,2478.0,27.0
2021/05/07,Twin Brooks,2626,212.0,2388.0,26.0
2020/10/08,Twin Brooks,231,61.0,169.0,1.0
2020/10/29,Twin Brooks,366,87.0,278.0,1.0
2020/09/20,Twin Brooks,146,27.0,118.0,1.0
2021/05/18,Twin Brooks,2728,129.0,2572.0,27.0
2021/03/27,Twin Brooks,2037,85.0,1927.0,25.0
2021/02/07,Twin Brooks,1843,58.0,1760.0,25.0
2020/08/26,Twin Brooks,87,13.0,73.0,1.0
2021/01/31,Twin Brooks,1821,85.0,1711.0,25.0
2020/12/13,Twin Brooks,1295,380.0,909.0,6.0
2021/01/27,Twin Brooks,1814,100.0,1689.0,25.0
2021/02/14,Twin Brooks,1852,43.0,1783.0,26.0
2021/02/27,Twin Brooks,1889,42.0,1821.0,26.0
2021/05/17,Twin Brooks,2718,141.0,2550.0,27.0
2020/12/05,Twin Brooks,1022,323.0,693.0,6.0
2020/09/28,Twin Brooks,169,32.0,136.0,1.0
2020/10/12,Twin Brooks,250,67.0,182.0,1.0
2021/01/26,Twin Brooks,1808,100.0,1683.0,25.0
2020/09/01,Twin Brooks,104,23.0,80.0,1.0
2021/05/12,Twin Brooks,2682,193.0,2462.0,27.0
2020/12/17,Twin Brooks,1367,334.0,1022.0,11.0
2021/03/07,Twin Brooks,1930,64.0,1840.0,26.0
2021/01/19,Twin Brooks,1763,140.0,1602.0,21.0
2020/12/12,Twin Brooks,1263,380.0,877.0,6.0
2020/11/22,Twin Brooks,694,212.0,479.0,3.0
2020/11/03,Twin Brooks,408,98.0,309.0,1.0
2021/03/18,Twin Brooks,1983,68.0,1889.0,26.0
2020/12/28,Twin Brooks,1526,210.0,1299.0,17.0
2021/05/21,Twin Brooks,2746,109.0,2610.0,27.0
2021/05/22,Twin Brooks,2751,107.0,2617.0,27.0
2020/12/03,Twin Brooks,976,332.0,640.0,4.0
2020/08/24,Twin Brooks,85,14.0,70.0,1.0
2021/05/06,Twin Brooks,2618,221.0,2371.0,26.0
2021/02/28,Twin Brooks,1893,47.0,1820.0,26.0
2021/04/13,Twin Brooks,2222,162.0,2035.0,25.0
2021/04/24,Twin Brooks,2415,235.0,2155.0,25.0
2020/11/24,Twin Brooks,745,240.0,502.0,3.0
2020/10/14,Twin Brooks,257,64.0,192.0,1.0
2021/03/10,Twin Brooks,1942,68.0,1848.0,26.0
2021/05/11,Twin Brooks,2669,198.0,2445.0,26.0
2020/12/06,Twin Brooks,1054,325.0,723.0,6.0
2021/01/30,Twin Brooks,1820,88.0,1707.0,25.0
2021/01/10,Twin Brooks,1675,168.0,1488.0,19.0
2020/12/18,Twin Brooks,1389,328.0,1050.0,11.0
2021/01/06,Twin Brooks,1638,164.0,1456.0,18.0
2021/02/22,Twin Brooks,1867,33.0,1808.0,26.0
2021/04/11,Twin Brooks,2189,148.0,2016.0,25.0
2021/03/26,Twin Brooks,2034,86.0,1923.0,25.0
2021/02/13,Twin Brooks,1852,44.0,1782.0,26.0
2021/05/08,Twin Brooks,2638,213.0,2399.0,26.0
2020/10/25,Twin Brooks,346,96.0,249.0,1.0
2021/03/20,Twin Brooks,1995,69.0,1901.0,25.0
2020/10/21,Twin Brooks,303,71.0,231.0,1.0
2020/12/09,Twin Brooks,1156,341.0,809.0,6.0
2021/04/21,Twin Brooks,2360,214.0,2121.0,25.0
2020/10/27,Twin Brooks,358,98.0,259.0,1.0
2021/01/12,Twin Brooks,1703,158.0,1526.0,19.0
2020/12/20,Twin Brooks,1430,320.0,1098.0,12.0
2020/11/15,Twin Brooks,556,155.0,399.0,2.0
2020/12/10,Twin Brooks,1209,374.0,829.0,6.0
2020/08/31,Twin Brooks,102,24.0,77.0,1.0
2021/02/24,Twin Brooks,1873,34.0,1813.0,26.0
2021/02/23,Twin Brooks,1871,33.0,1812.0,26.0
2021/05/23,Twin Brooks,2752,96.0,2629.0,27.0
2021/05/29,Twin Brooks,2772,68.0,2677.0,27.0
2020/09/08,Twin Brooks,117,22.0,94.0,1.0
2021/05/25,Twin Brooks,2754,82.0,2645.0,27.0
2021/04/15,Twin Brooks,2260,183.0,2052.0,25.0
2020/12/27,Twin Brooks,1518,221.0,1280.0,17.0
2020/09/23,Twin Brooks,154,29.0,124.0,1.0
2021/01/16,Twin Brooks,1740,147.0,1572.0,21.0
2020/11/16,Twin Brooks,569,160.0,407.0,2.0
2021/03/17,Twin Brooks,1976,70.0,1880.0,26.0
2021/03/14,Twin Brooks,1956,62.0,1868.0,26.0
2020/10/05,Twin Brooks,206,51.0,154.0,1.0
2021/04/08,Twin Brooks,2157,131.0,2001.0,25.0
2021/01/23,Twin Brooks,1787,121.0,1645.0,21.0
2020/10/07,Twin Brooks,224,59.0,164.0,1.0
2021/01/08,Twin Brooks,1663,179.0,1467.0,17.0
2020/09/10,Twin Brooks,120,18.0,101.0,1.0
2021/02/11,Twin Brooks,1852,45.0,1781.0,26.0
2020/11/30,Twin Brooks,872,279.0,589.0,4.0
2021/05/14,Twin Brooks,2700,171.0,2502.0,27.0
2020/11/25,Twin Brooks,765,259.0,503.0,3.0
2020/08/20,Twin Brooks,79,15.0,63.0,1.0
2021/03/02,Twin Brooks,1900,49.0,1825.0,26.0
2020/09/22,Twin Brooks,151,26.0,124.0,1.0
2021/02/26,Twin Brooks,1884,39.0,1819.0,26.0
2021/05/19,Twin Brooks,2732,117.0,2588.0,27.0
2021/05/30,Twin Brooks,2776,65.0,2684.0,27.0
2021/01/14,Twin Brooks,1724,144.0,1561.0,19.0
2020/12/07,Twin Brooks,1093,338.0,749.0,6.0
2021/03/31,Twin Brooks,2066,92.0,1949.0,25.0
2021/04/28,Twin Brooks,2477,229.0,2223.0,25.0
2020/12/29,Twin Brooks,1548,207.0,1323.0,18.0
2021/05/24,Twin Brooks,2755,92.0,2636.0,27.0
2020/08/30,Twin Brooks,99,21.0,77.0,1.0
2020/09/09,Twin Brooks,119,19.0,99.0,1.0
2021/02/20,Twin Brooks,1862,29.0,1807.0,26.0
2021/04/19,Twin Brooks,2321,205.0,2091.0,25.0
2021/01/20,Twin Brooks,1771,131.0,1619.0,21.0
2020/11/17,Twin Brooks,571,150.0,419.0,2.0
2020/11/12,Twin Brooks,508,129.0,377.0,2.0
2021/02/17,Twin Brooks,1856,37.0,1793.0,26.0
2020/10/22,Twin Brooks,309,73.0,235.0,1.0
2020/11/09,Twin Brooks,488,135.0,351.0,2.0
2021/03/21,Twin Brooks,2000,72.0,1903.0,25.0
2021/05/03,Twin Brooks,2568,229.0,2313.0,26.0
2021/05/10,Twin Brooks,2658,201.0,2431.0,26.0
2021/02/18,Twin Brooks,1857,35.0,1796.0,26.0
2020/11/19,Twin Brooks,604,151.0,450.0,3.0
2020/12/04,Twin Brooks,1009,336.0,669.0,4.0
2021/02/04,Twin Brooks,1834,71.0,1738.0,25.0
2020/11/29,Twin Brooks,849,269.0,576.0,4.0
2020/12/02,Twin Brooks,938,309.0,625.0,4.0
2020/12/15,Twin Brooks,1323,340.0,976.0,7.0
2020/12/19,Twin Brooks,1412,329.0,1071.0,12.0
2021/01/11,Twin Brooks,1680,156.0,1505.0,19.0
2020/10/19,Twin Brooks,292,70.0,221.0,1.0
2020/12/11,Twin Brooks,1233,369.0,858.0,6.0
2020/09/17,Twin Brooks,135,20.0,114.0,1.0
2021/01/24,Twin Brooks,1794,120.0,1652.0,22.0
2020/11/28,Twin Brooks,831,270.0,558.0,3.0
2020/10/26,Twin Brooks,352,100.0,251.0,1.0
2021/04/06,Twin Brooks,2118,110.0,1983.0,25.0
2020/08/16,Twin Brooks,76,13.0,62.0,1.0
2021/02/19,Twin Brooks,1860,30.0,1804.0,26.0
2021/04/18,Twin Brooks,2304,203.0,2076.0,25.0
2020/10/13,Twin Brooks,253,65.0,187.0,1.0
2020/12/21,Twin Brooks,1445,296.0,1137.0,12.0
2020/09/30,Twin Brooks,178,38.0,139.0,1.0
2021/05/15,Twin Brooks,2705,163.0,2515.0,27.0
2021/02/03,Twin Brooks,1832,76.0,1731.0,25.0
2021/02/10,Twin Brooks,1848,41.0,1781.0,26.0
2021/03/13,Twin Brooks,1955,66.0,1863.0,26.0
2021/03/03,Twin Brooks,1903,52.0,1825.0,26.0
2021/05/01,Twin Brooks,2529,226.0,2278.0,25.0
2021/04/04,Twin Brooks,2102,106.0,1971.0,25.0
2021/03/08,Twin Brooks,1937,69.0,1842.0,26.0
2021/05/20,Twin Brooks,2741,118.0,2596.0,27.0
2021/05/02,Twin Brooks,2541,219.0,2297.0,25.0
2021/01/28,Twin Brooks,1820,100.0,1695.0,25.0
2021/05/26,Twin Brooks,2761,82.0,2652.0,27.0
2020/08/25,Twin Brooks,87,15.0,71.0,1.0
2020/11/23,Twin Brooks,715,220.0,492.0,3.0
2020/12/08,Twin Brooks,1115,330.0,779.0,6.0
2020/08/17,Twin Brooks,75,13.0,61.0,1.0
2021/05/09,Twin Brooks,2651,214.0,2411.0,26.0
2020/09/15,Twin Brooks,131,18.0,112.0,1.0
2021/01/18,Twin Brooks,1747,136.0,1590.0,21.0
2020/09/14,Twin Brooks,127,15.0,111.0,1.0
2021/04/17,Twin Brooks,2292,199.0,2068.0,25.0
2021/01/07,Twin Brooks,1654,171.0,1465.0,18.0
2021/03/30,Twin Brooks,2058,86.0,1947.0,25.0
2021/03/12,Twin Brooks,1948,62.0,1860.0,26.0
2021/03/04,Twin Brooks,1910,55.0,1829.0,26.0
2020/12/16,Twin Brooks,1345,338.0,996.0,11.0
2020/10/28,Twin Brooks,362,91.0,270.0,1.0
2020/11/08,Twin Brooks,476,129.0,345.0,2.0
2020/09/29,Twin Brooks,176,37.0,138.0,1.0
2021/03/16,Twin Brooks,1974,72.0,1876.0,26.0
2021/03/22,Twin Brooks,2003,68.0,1910.0,25.0
2020/08/19,Twin Brooks,78,15.0,62.0,1.0
2021/02/02,Twin Brooks,1826,73.0,1728.0,25.0
2021/02/05,Twin Brooks,1839,68.0,1746.0,25.0
2020/12/22,Twin Brooks,1466,275.0,1177.0,14.0
2020/11/26,Twin Brooks,776,245.0,528.0,3.0
2020/12/14,Twin Brooks,1313,355.0,952.0,6.0
2020/08/18,Twin Brooks,77,14.0,62.0,1.0
2021/04/09,Twin Brooks,2165,133.0,2007.0,25.0
2020/09/21,Twin Brooks,151,33.0,117.0,1.0
2020/04/14,West Jasper Place,32,10.0,20.0,2.0
2020/04/23,West Jasper Place,34,7.0,25.0,2.0
2020/05/14,West Jasper Place,39,5.0,32.0,2.0
2020/04/13,West Jasper Place,32,11.0,19.0,2.0
2020/06/20,West Jasper Place,73,21.0,50.0,2.0
2020/07/13,West Jasper Place,130,35.0,93.0,2.0
2020/07/12,West Jasper Place,125,31.0,92.0,2.0
2020/05/04,West Jasper Place,37,6.0,29.0,2.0
2020/03/27,West Jasper Place,17,,,
2020/05/28,West Jasper Place,38,3.0,33.0,2.0
2020/05/11,West Jasper Place,37,3.0,32.0,2.0
2020/05/30,West Jasper Place,41,6.0,33.0,2.0
2020/04/25,West Jasper Place,37,9.0,26.0,2.0
2020/07/29,West Jasper Place,141,12.0,126.0,3.0
2020/05/27,West Jasper Place,38,3.0,33.0,2.0
2020/05/15,West Jasper Place,39,5.0,32.0,2.0
2020/04/22,West Jasper Place,34,7.0,25.0,2.0
2020/06/18,West Jasper Place,70,19.0,49.0,2.0
2020/05/29,West Jasper Place,40,5.0,33.0,2.0
2020/06/01,West Jasper Place,41,3.0,36.0,2.0
2020/05/25,West Jasper Place,38,4.0,32.0,2.0
2020/05/03,West Jasper Place,37,6.0,29.0,2.0
2020/03/29,West Jasper Place,19,,,
2020/07/21,West Jasper Place,139,19.0,117.0,3.0
2020/06/22,West Jasper Place,77,19.0,56.0,2.0
2020/05/17,West Jasper Place,39,5.0,32.0,2.0
2020/06/24,West Jasper Place,79,17.0,60.0,2.0
2020/07/19,West Jasper Place,136,22.0,111.0,3.0
2020/08/05,West Jasper Place,149,11.0,135.0,3.0
2020/07/15,West Jasper Place,133,34.0,97.0,2.0
2020/07/30,West Jasper Place,145,12.0,130.0,3.0
2020/04/12,West Jasper Place,32,11.0,19.0,2.0
2020/04/09,West Jasper Place,29,12.0,15.0,2.0
2020/08/12,West Jasper Place,161,18.0,139.0,4.0
2020/06/29,West Jasper Place,96,28.0,66.0,2.0
2020/07/02,West Jasper Place,100,30.0,68.0,2.0
2020/06/23,West Jasper Place,79,20.0,57.0,2.0
2020/08/04,West Jasper Place,147,9.0,135.0,3.0
2020/05/19,West Jasper Place,39,5.0,32.0,2.0
2020/05/09,West Jasper Place,37,3.0,32.0,2.0
2020/06/08,West Jasper Place,52,5.0,45.0,2.0
2020/04/29,West Jasper Place,37,7.0,28.0,2.0
2020/03/22,West Jasper Place,10,,,
2020/06/21,West Jasper Place,73,20.0,51.0,2.0
2020/04/11,West Jasper Place,31,11.0,18.0,2.0
2020/06/09,West Jasper Place,53,6.0,45.0,2.0
2020/06/03,West Jasper Place,42,4.0,36.0,2.0
2020/06/11,West Jasper Place,59,9.0,48.0,2.0
2020/05/16,West Jasper Place,39,5.0,32.0,2.0
2020/07/23,West Jasper Place,138,16.0,119.0,3.0
2020/04/26,West Jasper Place,37,8.0,27.0,2.0
2020/05/24,West Jasper Place,38,5.0,31.0,2.0
2020/06/10,West Jasper Place,55,8.0,45.0,2.0
2020/04/20,West Jasper Place,33,7.0,24.0,2.0
2020/08/03,West Jasper Place,146,8.0,135.0,3.0
2020/07/22,West Jasper Place,138,17.0,118.0,3.0
2020/05/31,West Jasper Place,41,6.0,33.0,2.0
2020/06/25,West Jasper Place,83,21.0,60.0,2.0
2020/06/16,West Jasper Place,65,14.0,49.0,2.0
2020/06/17,West Jasper Place,69,18.0,49.0,2.0
2020/07/06,West Jasper Place,110,34.0,74.0,2.0
2020/03/31,West Jasper Place,21,,,
2020/06/19,West Jasper Place,73,21.0,50.0,2.0
2020/07/20,West Jasper Place,139,22.0,114.0,3.0
2020/06/27,West Jasper Place,88,23.0,63.0,2.0
2020/07/07,West Jasper Place,114,35.0,77.0,2.0
2020/06/06,West Jasper Place,42,4.0,36.0,2.0
2020/05/21,West Jasper Place,39,5.0,32.0,2.0
2020/08/09,West Jasper Place,156,14.0,138.0,4.0
2020/06/14,West Jasper Place,62,11.0,49.0,2.0
2020/06/02,West Jasper Place,42,4.0,36.0,2.0
2020/07/05,West Jasper Place,106,32.0,72.0,2.0
2020/05/01,West Jasper Place,37,7.0,28.0,2.0
2020/05/02,West Jasper Place,37,6.0,29.0,2.0
2020/07/16,West Jasper Place,133,32.0,99.0,2.0
2020/06/12,West Jasper Place,63,13.0,48.0,2.0
2020/06/26,West Jasper Place,83,20.0,61.0,2.0
2020/05/20,West Jasper Place,39,5.0,32.0,2.0
2020/08/10,West Jasper Place,157,15.0,138.0,4.0
2020/04/17,West Jasper Place,32,7.0,23.0,2.0
2020/06/28,West Jasper Place,93,26.0,65.0,2.0
2020/07/27,West Jasper Place,140,13.0,124.0,3.0
2020/03/20,West Jasper Place,7,,,
2020/05/07,West Jasper Place,37,4.0,31.0,2.0
2020/04/03,West Jasper Place,24,,,
2020/04/18,West Jasper Place,32,7.0,23.0,2.0
2020/06/15,West Jasper Place,65,14.0,49.0,2.0
2020/05/18,West Jasper Place,39,5.0,32.0,2.0
2020/05/26,West Jasper Place,38,3.0,33.0,2.0
2020/05/06,West Jasper Place,37,5.0,30.0,2.0
2020/07/09,West Jasper Place,120,33.0,85.0,2.0
2020/05/23,West Jasper Place,39,5.0,32.0,2.0
2020/05/10,West Jasper Place,37,3.0,32.0,2.0
2020/04/24,West Jasper Place,35,8.0,25.0,2.0
2020/03/26,West Jasper Place,15,,,
2020/06/13,West Jasper Place,62,12.0,48.0,2.0
2020/07/08,West Jasper Place,116,33.0,81.0,2.0
2020/06/05,West Jasper Place,42,4.0,36.0,2.0
2020/04/28,West Jasper Place,37,7.0,28.0,2.0
2020/07/28,West Jasper Place,142,15.0,124.0,3.0
2020/07/01,West Jasper Place,98,29.0,67.0,2.0
2020/06/04,West Jasper Place,42,4.0,36.0,2.0
2020/05/12,West Jasper Place,37,3.0,32.0,2.0
2020/07/26,West Jasper Place,140,13.0,124.0,3.0
2020/08/11,West Jasper Place,161,19.0,138.0,4.0
2020/03/24,West Jasper Place,12,,,
2020/08/06,West Jasper Place,150,10.0,136.0,4.0
2020/04/19,West Jasper Place,32,6.0,24.0,2.0
2020/05/22,West Jasper Place,39,5.0,32.0,2.0
2020/08/17,West Jasper Place,172,28.0,140.0,4.0
2021/01/04,West Jasper Place,3064,479.0,2572.0,13.0
2020/08/23,West Jasper Place,187,31.0,152.0,4.0
2020/12/05,West Jasper Place,1790,589.0,1192.0,9.0
2021/01/20,West Jasper Place,3373,241.0,3115.0,17.0
2021/02/11,West Jasper Place,3590,118.0,3450.0,22.0
2021/03/08,West Jasper Place,3746,120.0,3602.0,24.0
2021/04/19,West Jasper Place,4394,328.0,4041.0,25.0
2020/11/20,West Jasper Place,1103,287.0,808.0,8.0
2021/04/18,West Jasper Place,4373,327.0,4021.0,25.0
2020/09/17,West Jasper Place,274,42.0,227.0,5.0
2020/09/14,West Jasper Place,256,41.0,210.0,5.0
2020/12/12,West Jasper Place,2180,668.0,1503.0,9.0
2021/01/27,West Jasper Place,3484,193.0,3269.0,22.0
2021/01/10,West Jasper Place,3219,451.0,2752.0,16.0
2021/03/25,West Jasper Place,3910,131.0,3754.0,25.0
2021/01/16,West Jasper Place,3332,340.0,2975.0,17.0
2021/02/08,West Jasper Place,3562,116.0,3424.0,22.0
2020/11/08,West Jasper Place,816,181.0,630.0,5.0
2021/02/25,West Jasper Place,3657,81.0,3552.0,24.0
2021/03/20,West Jasper Place,3856,126.0,3705.0,25.0
2021/01/29,West Jasper Place,3498,175.0,3301.0,22.0
2021/05/22,West Jasper Place,5342,259.0,5056.0,27.0
2021/05/26,West Jasper Place,5373,185.0,5161.0,27.0
2020/12/19,West Jasper Place,2507,634.0,1864.0,9.0
2021/02/12,West Jasper Place,3595,116.0,3457.0,22.0
2020/10/05,West Jasper Place,384,67.0,312.0,5.0
2020/08/19,West Jasper Place,179,32.0,143.0,4.0
2020/11/15,West Jasper Place,959,217.0,735.0,7.0
2020/12/27,West Jasper Place,2777,500.0,2266.0,11.0
2021/04/21,West Jasper Place,4467,356.0,4086.0,25.0
2021/02/24,West Jasper Place,3642,69.0,3549.0,24.0
2021/01/28,West Jasper Place,3497,192.0,3283.0,22.0
2021/03/22,West Jasper Place,3875,127.0,3723.0,25.0
2021/05/11,West Jasper Place,5139,436.0,4678.0,25.0
2020/10/22,West Jasper Place,579,140.0,435.0,4.0
2020/10/04,West Jasper Place,379,72.0,302.0,5.0
2021/02/26,West Jasper Place,3666,85.0,3557.0,24.0
2021/02/09,West Jasper Place,3571,116.0,3433.0,22.0
2021/01/05,West Jasper Place,3103,476.0,2613.0,14.0
2020/11/11,West Jasper Place,890,201.0,684.0,5.0
2021/05/27,West Jasper Place,5374,176.0,5171.0,27.0
2021/05/09,West Jasper Place,5090,462.0,4603.0,25.0
2021/05/18,West Jasper Place,5292,337.0,4928.0,27.0
2021/03/21,West Jasper Place,3869,134.0,3710.0,25.0
2020/11/30,West Jasper Place,1504,456.0,1039.0,9.0
2021/05/07,West Jasper Place,5025,453.0,4547.0,25.0
2021/04/17,West Jasper Place,4355,323.0,4007.0,25.0
2021/03/24,West Jasper Place,3901,131.0,3745.0,25.0
2021/02/10,West Jasper Place,3584,114.0,3448.0,22.0
2020/09/27,West Jasper Place,341,75.0,261.0,5.0
2021/04/15,West Jasper Place,4296,293.0,3978.0,25.0
2020/09/01,West Jasper Place,212,29.0,178.0,5.0
2020/10/28,West Jasper Place,656,167.0,485.0,4.0
2021/05/08,West Jasper Place,5062,460.0,4577.0,25.0
2020/10/21,West Jasper Place,564,134.0,426.0,4.0
2020/09/07,West Jasper Place,235,38.0,192.0,5.0
2020/10/15,West Jasper Place,481,105.0,372.0,4.0
2021/03/09,West Jasper Place,3762,124.0,3614.0,24.0
2021/05/10,West Jasper Place,5114,445.0,4644.0,25.0
2020/09/24,West Jasper Place,319,61.0,253.0,5.0
2021/02/27,West Jasper Place,3679,97.0,3558.0,24.0
2021/01/11,West Jasper Place,3236,414.0,2805.0,17.0
2021/05/19,West Jasper Place,5305,317.0,4961.0,27.0
2020/12/04,West Jasper Place,1737,569.0,1159.0,9.0
2020/12/10,West Jasper Place,2070,644.0,1417.0,9.0
2020/09/10,West Jasper Place,243,35.0,203.0,5.0
2020/12/18,West Jasper Place,2466,624.0,1833.0,9.0
