date,location,cases_total,cases_active,cases_recovered,deaths
2021/03/26,Centre North,1470,81.0,1292.0,97.0
2021/02/06,Centre North,1311,67.0,1154.0,90.0
2020/09/17,Centre North,266,13.0,213.0,40.0
2020/10/21,Centre North,333,43.0,249.0,41.0
2020/12/12,Centre North,846,193.0,596.0,57.0
2021/03/16,Centre North,1404,47.0,1260.0,97.0
2021/02/11,Centre North,1329,70.0,1169.0,90.0
2020/11/29,Centre North,642,146.0,442.0,54.0
2020/03/26,Centre North,6,,,
2021/05/22,Centre North,2112,78.0,1937.0,97.0
2020/11/18,Centre North,516,101.0,363.0,52.0
2020/09/29,Centre North,280,12.0,228.0,40.0
2020/11/12,Centre North,455,83.0,323.0,49.0
2020/10/04,Centre North,283,11.0,232.0,40.0
2020/08/04,Centre North,226,14.0,172.0,40.0
2020/04/25,Centre North,57,34.0,19.0,4.0
2021/04/14,Centre North,1697,180.0,1420.0,97.0
2021/03/14,Centre North,1394,38.0,1259.0,97.0
2020/07/22,Centre North,211,19.0,151.0,41.0
2020/11/28,Centre North,624,136.0,435.0,53.0
2020/12/13,Centre North,861,195.0,609.0,57.0
2020/04/23,Centre North,47,26.0,18.0,3.0
2020/05/12,Centre North,105,32.0,60.0,13.0
2020/07/09,Centre North,190,8.0,141.0,41.0
2021/05/06,Centre North,2001,162.0,1742.0,97.0
2020/08/17,Centre North,232,5.0,187.0,40.0
2021/01/31,Centre North,1289,72.0,1128.0,89.0
2020/09/07,Centre North,254,21.0,193.0,40.0
2020/12/07,Centre North,788,216.0,516.0,56.0
2020/05/30,Centre North,133,20.0,85.0,28.0
2020/05/24,Centre North,127,30.0,76.0,21.0
2020/06/17,Centre North,150,6.0,110.0,34.0
2020/08/10,Centre North,230,8.0,182.0,40.0
2021/01/10,Centre North,1180,130.0,969.0,81.0
2020/06/27,Centre North,157,9.0,113.0,35.0
2020/08/20,Centre North,233,5.0,188.0,40.0
2021/02/25,Centre North,1347,42.0,1212.0,93.0
2021/01/15,Centre North,1222,125.0,1013.0,84.0
2021/05/14,Centre North,2083,140.0,1846.0,97.0
2021/02/18,Centre North,1351,65.0,1195.0,91.0
2021/04/21,Centre North,1816,202.0,1517.0,97.0
2021/05/12,Centre North,2071,149.0,1825.0,97.0
2020/09/21,Centre North,269,14.0,215.0,40.0
2021/04/26,Centre North,1872,186.0,1589.0,97.0
2021/01/03,Centre North,1114,126.0,914.0,74.0
2020/06/22,Centre North,152,7.0,110.0,35.0
2020/06/25,Centre North,154,5.0,114.0,35.0
2021/01/25,Centre North,1267,91.0,1088.0,88.0
2020/04/17,Centre North,26,9.0,16.0,1.0
2021/01/12,Centre North,1196,127.0,986.0,83.0
2020/08/09,Centre North,230,8.0,182.0,40.0
2021/03/01,Centre North,1363,40.0,1228.0,95.0
2021/01/06,Centre North,1140,131.0,933.0,76.0
2021/01/24,Centre North,1261,92.0,1081.0,88.0
2020/10/12,Centre North,290,10.0,240.0,40.0
2020/06/21,Centre North,152,7.0,110.0,35.0
2021/02/24,Centre North,1345,44.0,1208.0,93.0
2020/05/26,Centre North,128,28.0,77.0,23.0
2021/05/08,Centre North,2030,163.0,1770.0,97.0
2020/08/06,Centre North,227,13.0,174.0,40.0
2021/01/09,Centre North,1176,133.0,963.0,80.0
2020/08/11,Centre North,230,8.0,182.0,40.0
2021/01/16,Centre North,1227,113.0,1030.0,84.0
2021/02/21,Centre North,1338,54.0,1191.0,93.0
2020/09/16,Centre North,265,15.0,210.0,40.0
2021/03/05,Centre North,1369,34.0,1238.0,97.0
2020/04/19,Centre North,29,8.0,18.0,3.0
2020/09/14,Centre North,264,16.0,208.0,40.0
2021/02/28,Centre North,1358,42.0,1221.0,95.0
2021/05/13,Centre North,2077,143.0,1837.0,97.0
2020/06/23,Centre North,153,7.0,111.0,35.0
2020/06/24,Centre North,154,7.0,112.0,35.0
2021/01/04,Centre North,1121,127.0,918.0,76.0
2020/09/01,Centre North,248,14.0,194.0,40.0
2020/06/16,Centre North,150,6.0,110.0,34.0
2020/09/22,Centre North,270,10.0,220.0,40.0
2021/02/20,Centre North,1348,59.0,1197.0,92.0
2020/10/08,Centre North,286,8.0,238.0,40.0
2021/01/23,Centre North,1255,94.0,1073.0,88.0
2020/10/13,Centre North,293,13.0,240.0,40.0
2020/08/19,Centre North,232,4.0,188.0,40.0
2020/05/27,Centre North,130,25.0,80.0,25.0
2021/02/27,Centre North,1357,45.0,1218.0,94.0
2021/03/04,Centre North,1369,37.0,1235.0,97.0
2021/01/13,Centre North,1206,115.0,1008.0,83.0
2020/05/28,Centre North,132,26.0,81.0,25.0
2021/01/22,Centre North,1252,95.0,1069.0,88.0
2020/04/29,Centre North,80,54.0,21.0,5.0
2020/06/18,Centre North,150,6.0,110.0,34.0
2020/09/15,Centre North,265,17.0,208.0,40.0
2021/05/09,Centre North,2041,161.0,1783.0,97.0
2020/10/29,Centre North,369,61.0,265.0,43.0
2020/11/03,Centre North,395,66.0,283.0,46.0
2021/04/22,Centre North,1829,191.0,1540.0,98.0
2021/01/11,Centre North,1188,132.0,975.0,81.0
2021/01/05,Centre North,1131,130.0,925.0,76.0
2021/01/14,Centre North,1214,119.0,1012.0,83.0
2021/02/26,Centre North,1352,44.0,1214.0,94.0
2021/05/16,Centre North,2093,138.0,1858.0,97.0
2020/10/28,Centre North,365,61.0,262.0,42.0
2020/04/14,Centre North,21,7.0,13.0,1.0
2020/05/31,Centre North,134,19.0,89.0,26.0
2020/06/28,Centre North,157,9.0,113.0,35.0
2021/04/27,Centre North,1891,198.0,1596.0,97.0
2021/01/17,Centre North,1230,108.0,1037.0,85.0
2020/08/18,Centre North,232,5.0,187.0,40.0
2020/04/12,Centre North,20,6.0,13.0,1.0
2021/02/19,Centre North,1349,61.0,1196.0,92.0
2020/04/28,Centre North,72,47.0,20.0,5.0
2021/05/17,Centre North,2101,120.0,1884.0,97.0
2020/06/26,Centre North,156,7.0,114.0,35.0
2021/05/15,Centre North,2093,138.0,1858.0,97.0
2021/01/18,Centre North,1236,103.0,1048.0,85.0
2021/05/11,Centre North,2064,158.0,1809.0,97.0
2021/04/18,Centre North,1764,202.0,1465.0,97.0
2020/05/29,Centre North,133,24.0,84.0,25.0
2021/04/24,Centre North,1847,184.0,1565.0,98.0
2021/03/02,Centre North,1365,36.0,1234.0,95.0
2021/02/23,Centre North,1343,52.0,1198.0,93.0
2020/06/20,Centre North,152,8.0,110.0,34.0
2021/01/07,Centre North,1147,132.0,937.0,78.0
2020/10/27,Centre North,360,60.0,258.0,42.0
2021/02/22,Centre North,1339,52.0,1194.0,93.0
2020/06/19,Centre North,153,9.0,110.0,34.0
2020/08/30,Centre North,245,11.0,194.0,40.0
2021/01/19,Centre North,1244,99.0,1059.0,86.0
2020/10/25,Centre North,348,53.0,253.0,42.0
2020/09/02,Centre North,247,14.0,193.0,40.0
2020/06/01,Centre North,135,16.0,93.0,26.0
2020/10/07,Centre North,285,10.0,235.0,40.0
2020/04/13,Centre North,21,7.0,13.0,1.0
2020/05/23,Centre North,125,30.0,74.0,21.0
2020/12/29,Centre North,1053,135.0,846.0,72.0
2020/04/18,Centre North,27,9.0,17.0,1.0
2020/05/25,Centre North,127,28.0,76.0,23.0
2020/10/14,Centre North,296,15.0,241.0,40.0
2020/11/02,Centre North,394,66.0,282.0,46.0
2021/01/20,Centre North,1246,97.0,1062.0,87.0
2020/04/26,Centre North,65,41.0,19.0,5.0
2020/05/01,Centre North,86,56.0,25.0,5.0
2021/01/08,Centre North,1163,141.0,943.0,79.0
2020/06/29,Centre North,158,9.0,114.0,35.0
2021/03/03,Centre North,1369,37.0,1235.0,97.0
2020/10/26,Centre North,357,59.0,256.0,42.0
2021/01/21,Centre North,1250,96.0,1066.0,88.0
2021/01/26,Centre North,1265,85.0,1092.0,88.0
2021/05/10,Centre North,2048,154.0,1797.0,97.0
2021/04/19,Centre North,1784,214.0,1473.0,97.0
2020/08/13,Centre West,181,17.0,157.0,7.0
2021/04/14,Centre West,2124,317.0,1785.0,22.0
2021/05/01,Centre West,2572,342.0,2206.0,24.0
2020/11/16,Centre West,499,154.0,337.0,8.0
2020/04/14,Centre West,34,9.0,23.0,2.0
2020/08/09,Centre West,175,16.0,152.0,7.0
2020/12/13,Centre West,965,223.0,734.0,8.0
2020/06/04,Centre West,88,2.0,82.0,4.0
2021/02/01,Centre West,1441,97.0,1326.0,18.0
2020/04/29,Centre West,71,39.0,30.0,2.0
2020/11/15,Centre West,481,139.0,334.0,8.0
2020/05/16,Centre West,84,17.0,65.0,2.0
2021/02/13,Centre West,1465,39.0,1405.0,21.0
2020/12/09,Centre West,896,243.0,645.0,8.0
2020/04/13,Centre West,33,8.0,23.0,2.0
2020/12/06,Centre West,857,261.0,588.0,8.0
2020/06/24,Centre West,112,3.0,101.0,8.0
2021/03/14,Centre West,1549,57.0,1471.0,21.0
2020/03/31,Centre West,21,,,
2020/06/12,Centre West,109,3.0,98.0,8.0
2020/08/19,Centre West,188,19.0,162.0,7.0
2021/04/11,Centre West,2042,298.0,1722.0,22.0
2021/02/27,Centre West,1495,37.0,1437.0,21.0
2020/10/04,Centre West,238,8.0,223.0,7.0
2021/05/25,Centre West,2981,107.0,2849.0,25.0
2020/12/04,Centre West,819,246.0,565.0,8.0
2021/03/01,Centre West,1495,33.0,1441.0,21.0
2020/05/27,Centre West,87,10.0,73.0,4.0
2020/06/11,Centre West,109,3.0,98.0,8.0
2021/02/03,Centre West,1445,89.0,1338.0,18.0
2020/09/03,Centre West,213,15.0,191.0,7.0
2020/12/10,Centre West,910,224.0,678.0,8.0
2021/01/24,Centre West,1391,101.0,1273.0,17.0
2021/05/06,Centre West,2727,361.0,2342.0,24.0
2020/12/05,Centre West,834,247.0,579.0,8.0
2021/01/23,Centre West,1380,97.0,1266.0,17.0
2020/07/16,Centre West,127,15.0,105.0,7.0
2020/05/25,Centre West,86,11.0,71.0,4.0
2021/03/21,Centre West,1622,102.0,1499.0,21.0
2021/01/11,Centre West,1299,119.0,1164.0,16.0
2021/03/17,Centre West,1576,67.0,1488.0,21.0
2020/07/12,Centre West,118,7.0,104.0,7.0
2020/08/04,Centre West,167,17.0,143.0,7.0
2021/02/14,Centre West,1467,38.0,1408.0,21.0
2020/09/14,Centre West,223,15.0,201.0,7.0
2020/06/25,Centre West,112,3.0,101.0,8.0
2020/08/03,Centre West,165,23.0,135.0,7.0
2021/05/22,Centre West,2966,173.0,2769.0,24.0
2020/10/15,Centre West,258,20.0,231.0,7.0
2020/06/26,Centre West,112,3.0,101.0,8.0
2020/12/12,Centre West,948,222.0,718.0,8.0
2021/04/13,Centre West,2093,311.0,1760.0,22.0
2021/01/09,Centre West,1288,129.0,1145.0,14.0
2020/12/08,Centre West,892,261.0,623.0,8.0
2020/09/24,Centre West,233,12.0,214.0,7.0
2021/03/18,Centre West,1590,79.0,1490.0,21.0
2020/05/26,Centre West,86,9.0,73.0,4.0
2021/03/16,Centre West,1564,61.0,1482.0,21.0
2020/12/11,Centre West,927,221.0,698.0,8.0
2020/04/22,Centre West,49,20.0,27.0,2.0
2020/04/19,Centre West,44,16.0,26.0,2.0
2020/09/10,Centre West,218,14.0,197.0,7.0
2020/07/13,Centre West,119,7.0,105.0,7.0
2020/06/17,Centre West,111,4.0,99.0,8.0
2020/09/17,Centre West,227,14.0,206.0,7.0
2020/05/17,Centre West,86,19.0,65.0,2.0
2020/04/03,Centre West,27,,,
2020/05/18,Centre West,86,19.0,65.0,2.0
2021/05/14,Centre West,2907,329.0,2554.0,24.0
2020/08/17,Centre West,187,19.0,161.0,7.0
2021/02/02,Centre West,1443,95.0,1330.0,18.0
2020/11/12,Centre West,427,98.0,321.0,8.0
2020/04/26,Centre West,64,34.0,28.0,2.0
2020/08/24,Centre West,201,22.0,172.0,7.0
2021/05/24,Centre West,2975,128.0,2822.0,25.0
2020/10/13,Centre West,254,17.0,230.0,7.0
2021/02/19,Centre West,1486,47.0,1418.0,21.0
2021/03/20,Centre West,1613,97.0,1495.0,21.0
2021/01/07,Centre West,1254,116.0,1125.0,13.0
2021/05/09,Centre West,2804,362.0,2418.0,24.0
2021/03/02,Centre West,1503,39.0,1443.0,21.0
2020/10/22,Centre West,281,32.0,242.0,7.0
2021/05/15,Centre West,2921,315.0,2582.0,24.0
2020/07/09,Centre West,116,7.0,102.0,7.0
2021/05/05,Centre West,2698,360.0,2314.0,24.0
2020/12/07,Centre West,876,268.0,600.0,8.0
2021/01/08,Centre West,1268,128.0,1127.0,13.0
2020/05/04,Centre West,76,34.0,40.0,2.0
2020/10/01,Centre West,238,10.0,221.0,7.0
2020/07/15,Centre West,126,14.0,105.0,7.0
2021/02/28,Centre West,1497,37.0,1439.0,21.0
2021/04/21,Centre West,2319,343.0,1954.0,22.0
2021/01/31,Centre West,1438,95.0,1325.0,18.0
2021/01/10,Centre West,1297,131.0,1152.0,14.0
2021/05/23,Centre West,2972,148.0,2799.0,25.0
2020/10/25,Centre West,295,40.0,248.0,7.0
2020/10/29,Centre West,319,51.0,261.0,7.0
2021/02/20,Centre West,1482,47.0,1414.0,21.0
2020/05/29,Centre West,87,7.0,76.0,4.0
2021/03/30,Centre West,1765,196.0,1548.0,21.0
2020/07/29,Centre West,161,35.0,119.0,7.0
2021/01/17,Centre West,1348,119.0,1211.0,18.0
2020/10/12,Centre West,251,14.0,230.0,7.0
2020/10/27,Centre West,308,46.0,255.0,7.0
2020/11/25,Centre West,609,170.0,431.0,8.0
2021/05/29,Centre West,3006,84.0,2897.0,25.0
2021/05/02,Centre West,2613,358.0,2231.0,24.0
2020/07/26,Centre West,156,33.0,116.0,7.0
2020/03/22,Centre West,7,,,
2021/04/08,Centre West,1987,280.0,1685.0,22.0
2020/04/28,Centre West,70,38.0,30.0,2.0
2020/11/24,Centre West,604,180.0,416.0,8.0
2020/05/07,Centre West,78,28.0,48.0,2.0
2020/05/10,Centre West,80,25.0,53.0,2.0
2020/10/18,Centre West,268,25.0,236.0,7.0
2020/08/18,Centre West,188,19.0,162.0,7.0
2021/05/28,Centre West,2999,82.0,2892.0,25.0
2020/03/24,Centre West,9,,,
2021/01/16,Centre West,1342,123.0,1201.0,18.0
2020/06/21,Centre West,111,3.0,100.0,8.0
2021/03/28,Centre West,1742,190.0,1531.0,21.0
2020/07/23,Centre West,152,34.0,111.0,7.0
2020/08/26,Centre West,202,19.0,176.0,7.0
2021/02/24,Centre West,1487,38.0,1428.0,21.0
2020/11/26,Centre West,629,169.0,452.0,8.0
2020/06/06,Centre West,87,1.0,82.0,4.0
2020/08/31,Centre West,207,19.0,181.0,7.0
2020/06/09,Centre West,108,2.0,98.0,8.0
2021/01/21,Centre West,1365,97.0,1251.0,17.0
2020/11/19,Centre West,533,154.0,371.0,8.0
2020/05/11,Centre West,79,24.0,53.0,2.0
2021/02/21,Centre West,1481,45.0,1415.0,21.0
2021/05/10,Centre West,2838,375.0,2439.0,24.0
2020/09/28,Centre West,237,11.0,219.0,7.0
2020/03/20,Centre West,7,,,
2021/01/19,Centre West,1358,117.0,1224.0,17.0
2020/11/20,Centre West,546,156.0,382.0,8.0
2020/06/08,Centre West,107,2.0,97.0,8.0
2020/05/09,Centre West,78,24.0,52.0,2.0
2021/02/22,Centre West,1483,46.0,1416.0,21.0
2021/04/04,Centre West,1875,240.0,1614.0,21.0
2020/04/18,Centre West,41,14.0,25.0,2.0
2020/05/30,Centre West,88,8.0,76.0,4.0
2021/02/09,Centre West,1457,58.0,1381.0,18.0
2020/06/19,Centre West,111,4.0,99.0,8.0
2020/07/28,Centre West,160,34.0,119.0,7.0
2020/08/30,Centre West,208,21.0,180.0,7.0
2021/04/06,Centre West,1927,253.0,1653.0,21.0
2020/11/21,Centre West,564,160.0,396.0,8.0
2020/09/08,Centre West,219,16.0,196.0,7.0
2020/11/22,Centre West,574,163.0,403.0,8.0
2021/01/20,Centre West,1360,108.0,1235.0,17.0
2021/02/07,Centre West,1453,71.0,1364.0,18.0
2021/05/11,Centre West,2860,375.0,2461.0,24.0
2021/02/10,Centre West,1460,53.0,1388.0,19.0
2020/10/26,Centre West,299,42.0,250.0,7.0
2021/03/31,Centre West,1787,205.0,1561.0,21.0
2021/01/18,Centre West,1352,119.0,1216.0,17.0
2021/02/08,Centre West,1456,67.0,1371.0,18.0
2020/09/27,Centre West,236,13.0,216.0,7.0
2021/02/23,Centre West,1484,46.0,1417.0,21.0
2021/05/03,Centre West,2626,344.0,2258.0,24.0
2021/04/24,Centre West,2397,361.0,2013.0,23.0
2020/07/27,Centre West,158,32.0,119.0,7.0
2020/06/20,Centre West,111,4.0,99.0,8.0
2021/05/30,Centre West,3010,80.0,2905.0,25.0
2020/11/23,Centre West,591,172.0,411.0,8.0
2020/11/27,Centre West,653,175.0,470.0,8.0
2020/04/24,Centre West,55,25.0,28.0,2.0
2020/04/17,Centre West,37,10.0,25.0,2.0
2021/02/04,Centre West,1447,88.0,1341.0,18.0
2021/05/26,Centre West,2982,94.0,2863.0,25.0
2020/10/07,Centre West,243,10.0,226.0,7.0
2021/01/13,Centre West,1314,110.0,1187.0,17.0
2021/04/10,Centre West,2025,296.0,1707.0,22.0
2020/07/20,Centre West,136,21.0,108.0,7.0
2020/12/02,Centre West,770,228.0,534.0,8.0
2020/05/31,Centre West,88,8.0,76.0,4.0
2020/10/28,Centre West,310,45.0,258.0,7.0
2020/05/14,Centre West,82,18.0,62.0,2.0
2021/02/05,Centre West,1452,87.0,1347.0,18.0
2020/12/01,Centre West,756,228.0,520.0,8.0
2021/02/26,Centre West,1491,36.0,1434.0,21.0
2020/05/06,Centre West,77,30.0,45.0,2.0
2020/03/27,Centre West,17,,,
2021/04/26,Centre West,2438,358.0,2056.0,24.0
2021/03/24,Centre West,1681,152.0,1508.0,21.0
2021/01/22,Centre West,1372,93.0,1262.0,17.0
2021/03/22,Centre West,1640,118.0,1501.0,21.0
2020/07/19,Centre West,131,17.0,107.0,7.0
2020/03/29,Centre West,18,,,
2020/05/15,Centre West,84,17.0,65.0,2.0
2021/01/12,Centre West,1310,116.0,1177.0,17.0
2020/10/20,Centre West,276,30.0,239.0,7.0
2021/02/12,Centre West,1464,41.0,1402.0,21.0
2020/12/03,Centre West,796,238.0,550.0,8.0
2020/06/05,Centre West,87,1.0,82.0,4.0
2020/09/09,Centre West,218,16.0,195.0,7.0
2021/05/13,Centre West,2899,360.0,2515.0,24.0
2020/10/08,Centre West,245,11.0,227.0,7.0
2020/06/23,Centre West,111,2.0,101.0,8.0
2020/11/17,Centre West,505,154.0,343.0,8.0
2020/09/30,Centre West,238,10.0,221.0,7.0
2020/07/30,Centre West,162,33.0,122.0,7.0
2020/09/01,Centre West,210,21.0,182.0,7.0
2021/03/25,Centre West,1701,166.0,1514.0,21.0
2021/02/06,Centre West,1452,74.0,1360.0,18.0
2021/02/25,Centre West,1489,39.0,1429.0,21.0
2020/09/20,Centre West,229,14.0,208.0,7.0
2020/04/23,Centre West,51,21.0,28.0,2.0
2020/07/22,Centre West,141,24.0,110.0,7.0
2021/01/15,Centre West,1331,117.0,1196.0,18.0
2020/11/18,Centre West,519,155.0,356.0,8.0
2020/08/11,Centre West,178,17.0,154.0,7.0
2020/09/07,Centre West,217,14.0,196.0,7.0
2020/11/28,Centre West,684,191.0,485.0,8.0
2020/08/10,Centre West,176,15.0,154.0,7.0
2021/04/09,Centre West,1998,280.0,1696.0,22.0
2020/10/19,Centre West,273,29.0,237.0,7.0
2020/08/25,Centre West,202,23.0,172.0,7.0
2021/03/27,Centre West,1726,178.0,1527.0,21.0
2020/05/12,Centre West,79,21.0,56.0,2.0
2021/05/12,Centre West,2876,374.0,2478.0,24.0
2020/03/26,Centre West,16,,,
2021/04/22,Centre West,2344,348.0,1973.0,23.0
2021/01/14,Centre West,1324,114.0,1193.0,17.0
2020/06/10,Centre West,108,2.0,98.0,8.0
2021/05/04,Centre West,2671,361.0,2286.0,24.0
2020/11/30,Centre West,730,215.0,507.0,8.0
2020/09/15,Centre West,225,17.0,201.0,7.0
2020/07/21,Centre West,139,24.0,108.0,7.0
2021/05/27,Centre West,2993,89.0,2879.0,25.0
2020/06/18,Centre West,111,4.0,99.0,8.0
2021/03/26,Centre West,1711,171.0,1519.0,21.0
2021/02/11,Centre West,1462,45.0,1397.0,20.0
2020/05/28,Centre West,87,9.0,74.0,4.0
2020/09/29,Centre West,238,11.0,220.0,7.0
2020/06/22,Centre West,111,3.0,100.0,8.0
2020/11/29,Centre West,715,209.0,498.0,8.0
2020/09/22,Centre West,233,13.0,213.0,7.0
2020/05/03,Centre West,78,38.0,38.0,2.0
2020/08/16,Centre West,187,20.0,160.0,7.0
2020/11/02,Centre West,339,61.0,271.0,7.0
2020/08/12,Centre West,178,15.0,156.0,7.0
2021/04/28,Centre West,2485,336.0,2125.0,24.0
2020/04/11,Centre West,33,12.0,19.0,2.0
2020/08/23,Centre West,197,21.0,169.0,7.0
2020/09/02,Centre West,210,15.0,188.0,7.0
2021/03/05,Centre West,1514,43.0,1450.0,21.0
2020/12/21,Centre West,1099,207.0,881.0,11.0
2020/08/06,Centre West,167,12.0,148.0,7.0
2021/03/12,Centre West,1541,50.0,1470.0,21.0
2021/05/07,Centre West,2755,354.0,2377.0,24.0
2020/05/02,Centre West,76,38.0,36.0,2.0
2020/12/16,Centre West,1033,230.0,795.0,8.0
2020/09/13,Centre West,223,16.0,200.0,7.0
2020/07/07,Centre West,114,6.0,101.0,7.0
2021/03/09,Centre West,1523,39.0,1463.0,21.0
2020/11/11,Centre West,417,92.0,317.0,8.0
2020/06/03,Centre West,88,2.0,82.0,4.0
2021/04/17,Centre West,2211,345.0,1844.0,22.0
2021/05/21,Centre West,2964,197.0,2743.0,24.0
2021/04/18,Centre West,2243,353.0,1868.0,22.0
2020/12/22,Centre West,1112,211.0,889.0,12.0
2021/04/19,Centre West,2265,346.0,1897.0,22.0
2020/12/29,Centre West,1184,170.0,1002.0,12.0
2020/09/16,Centre West,227,16.0,204.0,7.0
2020/06/13,Centre West,109,2.0,99.0,8.0
2020/05/22,Centre West,86,12.0,70.0,4.0
2020/06/01,Centre West,88,3.0,81.0,4.0
2020/12/15,Centre West,1000,214.0,778.0,8.0
2020/08/20,Centre West,190,19.0,164.0,7.0
2020/04/12,Centre West,33,11.0,20.0,2.0
2020/07/02,Centre West,112,5.0,100.0,7.0
2020/10/14,Centre West,256,19.0,230.0,7.0
2020/09/23,Centre West,232,12.0,213.0,7.0
2020/12/20,Centre West,1089,210.0,868.0,11.0
2021/01/03,Centre West,1220,127.0,1080.0,13.0
2020/11/03,Centre West,342,62.0,273.0,7.0
2021/05/19,Centre West,2951,225.0,2702.0,24.0
2020/04/20,Centre West,45,17.0,26.0,2.0
2021/02/16,Centre West,1474,43.0,1410.0,21.0
2021/04/15,Centre West,2155,334.0,1799.0,22.0
2020/12/17,Centre West,1050,221.0,820.0,9.0
2020/06/14,Centre West,109,2.0,99.0,8.0
2020/12/18,Centre West,1060,209.0,841.0,10.0
2020/05/01,Centre West,76,40.0,34.0,2.0
2021/05/20,Centre West,2961,214.0,2723.0,24.0
2021/05/16,Centre West,2921,315.0,2582.0,24.0
2021/03/04,Centre West,1513,42.0,1450.0,21.0
2020/08/27,Centre West,203,19.0,177.0,7.0
2021/01/04,Centre West,1224,121.0,1090.0,13.0
2020/06/16,Centre West,110,3.0,99.0,8.0
2021/03/11,Centre West,1534,46.0,1467.0,21.0
2021/01/29,Centre West,1428,92.0,1318.0,18.0
2020/11/09,Centre West,401,95.0,299.0,7.0
2021/02/17,Centre West,1476,42.0,1413.0,21.0
2020/05/24,Centre West,86,11.0,71.0,4.0
2021/05/08,Centre West,2769,348.0,2397.0,24.0
2021/01/28,Centre West,1421,100.0,1303.0,18.0
2020/06/27,Centre West,114,5.0,101.0,8.0
2020/08/05,Centre West,168,14.0,147.0,7.0
2021/04/27,Centre West,2467,357.0,2086.0,24.0
2021/01/30,Centre West,1434,95.0,1321.0,18.0
2020/10/05,Centre West,240,8.0,225.0,7.0
2021/02/18,Centre West,1483,47.0,1415.0,21.0
2020/07/05,Centre West,114,7.0,100.0,7.0
2021/03/10,Centre West,1531,44.0,1466.0,21.0
2020/05/20,Centre West,86,16.0,68.0,2.0
2020/06/28,Centre West,114,5.0,101.0,8.0
2020/05/21,Centre West,86,15.0,68.0,3.0
2021/01/25,Centre West,1394,94.0,1283.0,17.0
2020/04/09,Centre West,32,13.0,17.0,2.0
2020/12/19,Centre West,1081,216.0,855.0,10.0
2021/01/05,Centre West,1235,128.0,1094.0,13.0
2020/09/21,Centre West,230,14.0,209.0,7.0
2021/03/03,Centre West,1509,42.0,1446.0,21.0
2020/07/06,Centre West,114,7.0,100.0,7.0
2020/06/15,Centre West,109,2.0,99.0,8.0
2020/12/27,Centre West,1170,196.0,962.0,12.0
2021/03/13,Centre West,1544,52.0,1471.0,21.0
2020/10/21,Centre West,279,30.0,242.0,7.0
2021/03/07,Centre West,1520,44.0,1455.0,21.0
2020/07/08,Centre West,115,7.0,101.0,7.0
2020/12/14,Centre West,978,216.0,754.0,8.0
2020/05/23,Centre West,86,11.0,71.0,4.0
2020/12/28,Centre West,1176,180.0,984.0,12.0
2021/01/06,Centre West,1242,114.0,1115.0,13.0
2020/11/08,Centre West,389,88.0,294.0,7.0
2021/05/17,Centre West,2938,264.0,2650.0,24.0
2020/04/25,Centre West,59,29.0,28.0,2.0
2020/07/01,Centre West,112,5.0,100.0,7.0
2021/05/18,Centre West,2938,239.0,2675.0,24.0
2021/01/26,Centre West,1401,97.0,1286.0,18.0
2020/05/19,Centre West,86,16.0,68.0,2.0
2020/06/29,Centre West,115,6.0,101.0,8.0
2020/06/02,Centre West,88,3.0,81.0,4.0
2021/02/15,Centre West,1470,39.0,1410.0,21.0
2020/10/06,Centre West,241,8.0,226.0,7.0
2021/01/27,Centre West,1413,102.0,1293.0,18.0
2021/03/08,Centre West,1522,42.0,1459.0,21.0
2020/05/24,East,423,91.0,323.0,9.0
2021/04/27,East,3738,392.0,3277.0,69.0
2021/05/26,East,4622,223.0,4325.0,74.0
2021/02/05,East,2716,138.0,2517.0,61.0
2020/03/27,East,3,,,
2021/01/19,East,2558,215.0,2285.0,58.0
2020/09/01,East,583,53.0,520.0,10.0
2020/11/02,East,776,87.0,678.0,11.0
2020/08/30,East,574,48.0,516.0,10.0
2021/01/13,East,2487,255.0,2178.0,54.0
2020/05/31,East,426,37.0,380.0,9.0
2021/04/10,East,3260,291.0,2903.0,66.0
2020/07/20,East,502,26.0,466.0,10.0
2020/05/21,East,415,114.0,292.0,9.0
2020/11/20,East,1036,202.0,822.0,12.0
2020/06/28,East,469,22.0,437.0,10.0
2020/10/28,East,743,69.0,663.0,11.0
2021/03/25,East,2941,119.0,2758.0,64.0
2020/05/14,East,376,132.0,235.0,9.0
2020/06/18,East,454,17.0,427.0,10.0
2020/06/10,East,446,14.0,422.0,10.0
2021/01/20,East,2568,212.0,2298.0,58.0
2020/07/21,East,504,27.0,467.0,10.0
2021/05/04,East,4043,505.0,3466.0,72.0
2020/09/15,East,621,26.0,585.0,10.0
2020/11/30,East,1301,303.0,983.0,15.0
2020/09/13,East,620,37.0,573.0,10.0
2021/04/04,East,3108,196.0,2847.0,65.0
2020/11/03,East,792,95.0,686.0,11.0
2020/07/30,East,512,16.0,486.0,10.0
2020/08/05,East,523,17.0,496.0,10.0
2020/07/05,East,476,14.0,452.0,10.0
2021/02/22,East,2750,94.0,2594.0,62.0
2021/04/22,East,3589,355.0,3167.0,67.0
2020/12/29,East,2168,352.0,1777.0,39.0
2021/01/14,East,2511,265.0,2190.0,56.0
2020/12/01,East,1334,319.0,1000.0,15.0
2020/07/01,East,475,19.0,446.0,10.0
2021/03/10,East,2821,59.0,2698.0,64.0
2020/05/06,East,297,148.0,141.0,8.0
